,countrycode,category1,category2,tv_title,tv_make,Model,tv_price,numberofoffers,averageprice,currency,scrapelink,scrapedate,level_12,0
1679,NG,Televisions,LED & LCD TVs,Energy 32”INCHE LED Energy TV Free Wall Bracket On Promo Price,Energy, 32inch,52890.0,4,52890.0,₦,https://www.jumia.com.ng/32inche-led-tv-free-hdmi-cord-on-promo-price-d-marc-mpg1582413.html,30/03/2023 21:31:15,Resolution	1080p,Resolution	1080p
1680,NG,Televisions,LED & LCD TVs,Energy 32”INCHE LED Energy TV Free Wall Bracket On Promo Price,Energy, 32inch,52890.0,4,52890.0,₦,https://www.jumia.com.ng/32inche-led-tv-free-hdmi-cord-on-promo-price-d-marc-mpg1582413.html,30/03/2023 21:31:15,Intended Display Use	Home Entertainment,Intended Display Use	Home Entertainment
1681,NG,Televisions,LED & LCD TVs,Energy 32”INCHE LED Energy TV Free Wall Bracket On Promo Price,Energy, 32inch,52890.0,4,52890.0,₦,https://www.jumia.com.ng/32inche-led-tv-free-hdmi-cord-on-promo-price-d-marc-mpg1582413.html,30/03/2023 21:31:15,Television Screen Type	Flat,Television Screen Type	Flat
1682,NG,Televisions,LED & LCD TVs,Energy 32”INCHE LED Energy TV Free Wall Bracket On Promo Price,Energy, 32inch,52890.0,4,52890.0,₦,https://www.jumia.com.ng/32inche-led-tv-free-hdmi-cord-on-promo-price-d-marc-mpg1582413.html,30/03/2023 21:31:15,Television Refresh Rate	120 Hz,Television Refresh Rate	120 Hz
1683,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,SKU, UF538EA0S7GNDNAFAMZ
1684,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Product Line, ebocas mall
1685,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Weight (kg), 5
1686,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Certifications, Eco Friendly
1687,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Color, BLACK
1688,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Production Country, China
1689,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Main Material, PLASTIC
1690,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,32 inch display,32 inch display
1691,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,4K UHD Resolution HDR Pro,4K UHD Resolution HDR Pro
1692,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,Purcolour,Purcolour
1693,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,"Resolution 3,840 × 2,160","Resolution 3,840 × 2,160"
1694,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,HDMI  Yes,HDMI  Yes
1695,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,USB   Yes,USB   Yes
1696,NG,Televisions,LED & LCD TVs,"UFC 32""INCHES SMART ANDROID TV NEW 2022 2YEARS WARRANTY",UFC, 32 smart,69170.0,1,69170.0,₦,https://www.jumia.com.ng/ufc-32inches-smart-android-tv-new-2022-2years-warranty-71477374.html,30/03/2023 21:31:17,UHD ENGINE,UHD ENGINE
1697,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,SKU, TC984EA1U6VVINAFAMZ
1698,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Product Line, Ojion Ltd.
1699,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Weight (kg), 2.5
1700,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Color, BLACK
1701,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Resolution, Accurate Full HD
1702,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Main Material, GLASS&PLASTIC
1703,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Screen Size, 32-Inch
1704,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Speaker System, 2.0 ch
1705,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,"Audio Codec AC3 (Dolby Digital), AAC, FLAC, PCM, MP3","Audio Codec AC3 (Dolby Digital), AAC, FLAC, PCM, MP3"
1706,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,Good Audio Output,
1707,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,2 HDMI Port,2 HDMI Port
1708,NG,Televisions,Plasma TVs,TCL 32 Inches Digital HD LED TV - (1 Year Warranty),TCL, 32D300,59980.0,1,59980.0,₦,https://www.jumia.com.ng/tcl-32-inches-digital-hd-led-tv-1-year-warranty-120957111.html,30/03/2023 21:31:19,2 USB Port,2 USB Port
1709,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,SKU, AM439EL1EFZATNAFAMZ
1710,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Product Line, super saver mall
1711,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Weight (kg), 20
1712,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Certifications, Eco Friendly
1713,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Color, Black
1714,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Shop Type, Jumia Mall
1715,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Main Material," Smart, LED Screen"
1716,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Frameless design,Frameless design
1717,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Refresh Rate, 50/60Hz
1718,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Display Size (inches), 43.0
1719,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Display Features, Full HD|UHD
1720,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Bluetooth,Bluetooth
1721,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,BLUETOOTH,BLUETOOTH
1722,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,"43"" Smart TV","43"" Smart TV"
1723,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Dual Screen,Dual Screen
1724,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Hotspot Screen Mirroring,Hotspot Screen Mirroring
1725,NG,Televisions,LED & LCD TVs,Amaz 43'' BLUETOOTH  Smart Android  TV- 1st Dual Screen Smart Tv,Amaz, AM43FT409S,133440.0,1,133440.0,₦,https://www.jumia.com.ng/amaz-43-bluetooth-smart-android-tv-1st-dual-screen-smart-tv-98362748.html,30/03/2023 21:31:21,Amaz Life App,Amaz Life App
1726,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,AV,AV
1727,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,SKU, AM439EL1TZ8TSNAFAMZ
1728,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Product Line, super saver mall
1729,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Weight (kg), 20
1730,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Certifications, Eco Friendly
1731,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Color, Black
1732,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Shop Type, Jumia Mall
1733,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Main Material, Smart Screen
1734,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Refresh Rate, 100
1735,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Latest Model,Latest Model
1736,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Quad Core Processor,Quad Core Processor
1737,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Cinema Experience,Cinema Experience
1738,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,43’” UHD,43’” UHD
1739,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,AI Thin,AI Thin
1740,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Smart TV,Smart TV
1741,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Magic Remote,Magic Remote
1742,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,HDMI Yes,HDMI Yes
1743,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,USB Yes,USB Yes
1744,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Display Size (inches), 43.0
1745,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,Display Features, Full HD|UHD
1746,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,BLUETOOTH,BLUETOOTH
1747,NG,Televisions,Smart TVs,"Amaz 43'' UHD Bluetooth Smart 4K TV+Netflix,Youtube,Magic Remote",Amaz, AM43FT409S,133900144999.0,1,133900144999.0,₦,https://www.jumia.com.ng/amaz-43-uhd-bluetooth-smart-4k-tvnetflixyoutubemagic-remote-104491801.html,30/03/2023 21:31:25,"NO.1  Tempered glass 43inch smart tv is very stronger and powerful1) It can protect our eyes from Xray hurt, can enjoy watching more longer.2) Tempered glass can protect screen, not easy be broken. NO.2 Built-in bluetooth functions, can connect to some bluetooth devices, like","1) Amaz trolley speaker2) Amaz home theater NO.3 Inbuilt thunder speakers, makes heavy and beautiful sound; NO.4 Built-in software such as netflix and youtube could be updated automatically whenever software updates; NO.5 Built-in Miracast funciton, can share screen with smart tv, like connect to computer, android phone, Ipad.... NO.6 Big inside memory, 1gb+8gb, allows you internet serfing freely; NO.7 Sharp picture qualities, super great original screen;Amaz is global brand, with rich manufacturing experience since 2000 year, having factories in China and Ethiopia.Quality assurance"
1748,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,SKU, HI368EA0F5YLINAFAMZ
1749,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Product Line, homewarehouse
1750,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Weight (kg), 16
1751,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Color, Black
1752,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Shop Type, Jumia Mall
1753,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Remote control,Remote control
1754,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Dolby Digital,Dolby Digital
1755,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Connectivity, Ports
1756,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Screen Size, 40″ Smart tv
1757,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Screen Type, LED Backlight TV
1758,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Screen Resolution, FULL HD
1759,NG,Televisions,Smart TVs,"Hisense 40” Smart Frameless TV+Netflix,Youtube APP+1 Year Warranty",Hisense, 40A6000,142500.0,1,142500.0,₦,https://www.jumia.com.ng/hisense-40-smart-frameless-tvnetflixyoutube-app1-year-warranty-85327452.html,30/03/2023 21:31:27,Automatic volume level (AVL),Automatic volume level (AVL)
