,country_code,category,Producent,Model,title,nb_offers,avg_price,currency,source_url,scraping_date,level_10,0
10,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Standard kodowania,H.265/HEVC
11,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Blokada rodzicielska,Tak
12,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Seria,Samsung Q80B
13,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Tryb HDR
 Tryb HDR (z ang. High Dynamic Range) - sposób odczytu obrazu, który charakteryzuje się szerokim zakresem dynamiki. Wyświetlany obraz ma więc wysoką rozpiętość tonalną, która zbliżona jest do zakresu luminacji rejestrowanego przez człowieka. Rozwiązanie to sprawia, że tryb HDR zapewnia nieosiągalną wcześniej gradację wyświetlanych na ekranie telewizora odcieni, co w bezpośredni sposób przekłada się na zwiększenie jakości przetwarzanego obrazu.",Tak
14,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Kontrast dynamiczny,Mega
15,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Wielkość ekranu,139 cm
16,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Technologia 3D
 Technologia 3D to jedna z funkcji, jaką posiadają niektóre modele telewizorów. Pozwala ona oglądać na ekranie telewizora trójwymiarowe treści. Aby było to możliwe, dany film lub program musi być nagrywany w technologii 3D, a odbiorca musi posiadać dodatkowe okulary, którą umożliwiają odbiór trójwymiarowego obrazu. Im lepszej jakości okulary, tym lepszy jakości obraz 3D, dlatego jest to podstawa przy korzystaniu z tej technologii.",Nie posiada
17,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Częstotliwość odświeżania
 Parametr częstotliwości odświeżania obrazu w telewizorze wyrażany jest w hercach (Hz) i oznacza jak często odświeżany jest obraz na ekranie. Im ten parametr jest wyższy tym lepiej, ponieważ obraz jest bardziej płynny i nie ma efektu smużenia co jest widoczne szczególnie na dynamicznych nagraniach.",100 Hz
18,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Rodzaj matrycy,QLED
19,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Moc głośników,60 W
20,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Dolby digital
 Dolby digital to jedna z funkcji telewizora, wykorzystująca technologię stratnej kompresji wielokanałowego dźwięku. Dzięki niej możliwe jest powstanie wielokanałowego dźwięku wysokiej jakości, co jest przydatne podczas oglądania filmów. Pierwotnie technologia ta była wykorzystywana na salach kinowych, ale obecnie jest ona dostępna praktycznie w każdym telewizorze. Dolby Digital pozwala na uzyskanie bardziej realistycznego dźwięki o lepszej jakości, niż technologia Dolby Surround.",Tak
21,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"System dźwięku przestrzennego
 System dźwięki przestrzennego (Dolby Surround) to jedna z funkcji w telewizorze. Jest ona możliwa dzięki zastosowaniu procesora Dolby i ma na celu urealistycznienie dźwięku. Poprawia się również jego jakość i płynność. Znacząco poprawia to jakość filmów oglądanych na telewizorze i jest to jeden z elementów kina domowego. Wraz z rozwojem technologii powstały różne rodzaje i udoskonalenia systemu dźwięku przestrzennego.",Tak
22,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Smart TV
 Smart TV oznacza, że telewizor jest wyposażony w funkcje internetowe, umożliwiające dostęp do różnych aplikacji i usług online, takich jak streaming filmów, muzyki, gier czy serwisów społecznościowych, bez konieczności korzystania z dodatkowych urządzeń takich jak komputer, konsola do gier czy odtwarzacz mediów.",Tizen > Telewizory - Tizen
23,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Funkcje Smart TV,Smart Hub
24,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Widżety Smart TV,"Netflix  
 
 Spotify  
 
 HBO Max"
25,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Wi-Fi
 WiFi to jedna z dodatkowych funkcji stosowana w telewizorach. Dzięki niej możliwe jest korzystanie z sieci bezprzewodowej za pomocą telewizora. Oprócz korzystania z oferty programowej telewizji, mamy o wiele większe możliwości, a telewizor może posłużyć nam jako komputer. Możemy korzystać z aplikacji, które umożliwiają oglądanie filmów lub słuchanie muzyki, a nawet przeglądać Internet lub rozmawiać z rodziną za pomocą Skypa.",Wi-Fi
26,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,Komunikacja,"Bluetooth
  
 
  Wi-Fi
  
 
  DLNA
  
 
  LAN
  
 
  AirPlay
  
 
  HDMI 2.1"
27,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"DLNA
 DLNA to dodatkowa funkcja w telewizorze, dzięki niej można bezprzewodowo dzielić pliki multimedialne między telewizorem a innym urządzeniem. Możemy więc wyświetlić film lub pokazać zdjęcie na telewizorze, np. bezpośrednio z naszego smartfona. Jest to duże ułatwienie, gdy nie wymaga podłączenia kolejnych kabli, których i tak zawsze jest za dużo. Funkcja niezbędna dla ludzi, którzy lubią oglądać pokazy zdjęć lub filmy z Internetu, na dużym ekranie.",Tak
28,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"HbbTV
 HbbTV (Hybrid Broadcast Broadband TV) to telewizja hybrydowa, która łączy w sobie emisję sygnałów telewizyjnych oraz multimedialne treści, które są dostarczane przez szerokopasmowy Internet do telewizora. Dzięki temu możliwe jest tworzenie interaktywnych aplikacji telewizyjnych, które dostarczają dodatkowe treści podczas transmisji telewizji na żywo. Odbiór HbbTV na danym telewizorze jest możliwy, jeśli posiada on specjalne oprogramowanie oraz jest podłączony do Internetu.",Tak
29,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Telegazeta
 Telegazeta to jedna z funkcji, która jest dostępna w telewizorze. Do emisji telewizyjnej jest dołączony sygnał cyfrowy,który zawiera dane. Jest on odbierany przez telewizor, a następnie dane są interpretowane przez odbiornik telewizyjny jako tekst. Dzięki temu w telegazecie można zamieścić program telewizyjny, bieżące informacje z kraju i ze świata, ogłoszenia, serwisy sportowe i pogodowe, a także inne informacje wybrane przez nadawców telewizyjnych.",Tak
30,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Ilość złącz HDMI
 Ilość złączy HDMI to parametr, który informuje nas o tym, ile złączy High Definition Media Interface posiada dany model telewizora. HDMI to złącze cyfrowe, które umożliwia przesyłanie sygnału cyfrowego. Dzięki niemu, możliwe jest wysyłanie obrazu i dźwięku wysokiej jakości na ekran telewizora z innego urządzenia, np. z komputera. Im więcej złączy HDMI w danym telewizorze, tym więcej dodatkowych urządzeń możemy do niego jednocześnie podłączyć.",4
31,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Ilość złącz USB
 Ilość złączy USB (Universal Serial Bus) to parametr w telewizorze, który informuje o tym, ile złącz USB znajduje się w danym modelu odbiornika telewizyjnego. Złącze USB umożliwia podłączenie do telewizora innych urządzeń takich jak: pendrive, odtwarzacz MP3, kamera, aparat, dysk twardy czy telefon komórkowy. Im więcej złączy USB w danym telewizorze, tym więcej dodatkowych urządzeń możemy do niego jednocześnie podłączyć.",2
32,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Wejście RF
 Wejście RF to jeden z podstawowych elementów w telewizorze, który umożliwia podłączenie przewodu od anteny lub telewizji kablowej. Dzięki niemu możliwy jest odbiór programów telewizyjnych telewizji naziemnej. Podłączenie anteny umożliwia odbiór darmowych programów, natomiast płatna telewizja kablowa oferuje pakiety różniące się ceną i ofertą programową.",Tak
33,PL,Telewizory,Samsung ,QLED 2022 QE55Q80B,Telewizor Samsung QE55Q80B,19,4205.414210526315,zl,https://www.ceneo.pl/129910940,2023-04-19,"Wejście PC VGA
 Wejście PC VGA to złącze wykorzystywane w telewizorach. Pozwala na podłączenie do telewizora komputera PC lub laptopa, nawet jeśli nie posiadają one złącza HDMI. Wejście PC VGA umożliwia integrację tych urządzeń z telewizorem, co pozwala na wyświetlenie obrazu z monitora komputera, na ekranie telewizora. Dzięki wejściu PC (VGA) możemy podłączyć każdy model komputera.",Nie
